word,count,frequency
adventur,1,1.00630551033e-06
easily,31,3.11954708202e-05
celerity,7,7.04413857229e-06
unparagon,2,2.01261102066e-06
pregnant,16,1.61008881652e-05
cell,49,4.93089700061e-05
holiest,1,1.00630551033e-06
popedom,1,1.00630551033e-06
exiled,1,1.00630551033e-06
ports,13,1.30819716343e-05
mental,3,3.01891653098e-06
precor,1,1.00630551033e-06
house,648,0.000652085970692
monks,1,1.00630551033e-06
countrymen,42,4.22648314338e-05
horsemanship,3,3.01891653098e-06
chequering,1,1.00630551033e-06
flowes,1,1.00630551033e-06
flower,67,6.7422469192e-05
creditor,6,6.03783306197e-06
acting,8,8.05044408262e-06
flowed,2,2.01261102066e-06
quince,53,5.33341920474e-05
bully,20,2.01261102066e-05
commits,6,6.03783306197e-06
bulls,4,4.02522204131e-06
difficulty,3,3.01891653098e-06
cuckoos,1,1.00630551033e-06
defeatures,2,2.01261102066e-06
epicurus,1,1.00630551033e-06
dorset,32,3.22017763305e-05
benefits,7,7.04413857229e-06
prophet,17,1.71071936756e-05
blossoming,2,2.01261102066e-06
pilots,1,1.00630551033e-06
antiquary,1,1.00630551033e-06
perturb,1,1.00630551033e-06
instances,7,7.04413857229e-06
cade,98,9.86179400121e-05
cups,9,9.05674959295e-06
elbe,2,2.01261102066e-06
indulgent,1,1.00630551033e-06
divorce,22,2.21387212272e-05
smoother,1,1.00630551033e-06
epidaurus,1,1.00630551033e-06
redistributing,2,2.01261102066e-06
glides,4,4.02522204131e-06
statement,2,2.01261102066e-06
rates,6,6.03783306197e-06
vaultages,1,1.00630551033e-06
excels,7,7.04413857229e-06
beckning,1,1.00630551033e-06
excell,1,1.00630551033e-06
drunkenness,4,4.02522204131e-06
sold,42,4.22648314338e-05
868,1,1.00630551033e-06
860,1,1.00630551033e-06
865,1,1.00630551033e-06
youth,304,0.00030591687514
villanous,6,6.03783306197e-06
ambitiously,2,2.01261102066e-06
lycurguses,1,1.00630551033e-06
ages,14,1.40882771446e-05
affray,1,1.00630551033e-06
cistern,3,3.01891653098e-06
sciatica,2,2.01261102066e-06
aged,31,3.11954708202e-05
fading,6,6.03783306197e-06
mountain,45,4.52837479647e-05
built,20,2.01261102066e-05
dancing,22,2.21387212272e-05
bolingbroke,180,0.000181134991859
build,24,2.41513322479e-05
gosling,2,2.01261102066e-06
dalmatians,2,2.01261102066e-06
flute,15,1.50945826549e-05
violenteth,1,1.00630551033e-06
artemidorus,8,8.05044408262e-06
daphne,3,3.01891653098e-06
grievest,1,1.00630551033e-06
southampton,8,8.05044408262e-06
pioned,1,1.00630551033e-06
consanguinity,1,1.00630551033e-06
chester,1,1.00630551033e-06
pioner,2,2.01261102066e-06
nobility,38,3.82396093925e-05
weavers,2,2.01261102066e-06
simpring,1,1.00630551033e-06
particularly,3,3.01891653098e-06
disturbances,1,1.00630551033e-06
proceeders,1,1.00630551033e-06
fins,2,2.01261102066e-06
driveth,2,2.01261102066e-06
erhear,1,1.00630551033e-06
relation,9,9.05674959295e-06
finn,1,1.00630551033e-06
fine,106,0.000106668384095
find,548,0.00055145541966
fing,1,1.00630551033e-06
giant,18,1.81134991859e-05
gadding,1,1.00630551033e-06
depended,1,1.00630551033e-06
dividing,1,1.00630551033e-06
unworthier,1,1.00630551033e-06
jills,1,1.00630551033e-06
eruptions,3,3.01891653098e-06
villian,2,2.01261102066e-06
resolve,33,3.32080818408e-05
brooked,1,1.00630551033e-06
wrongfully,8,8.05044408262e-06
devils,42,4.22648314338e-05
vine,9,9.05674959295e-06
devill,2,2.01261102066e-06
lampass,1,1.00630551033e-06
glorifies,1,1.00630551033e-06
catlings,1,1.00630551033e-06
please,418,0.000420635703317
pleasd,4,4.02522204131e-06
feastes,1,1.00630551033e-06
bajazet,1,1.00630551033e-06
smallest,17,1.71071936756e-05
barricadoes,1,1.00630551033e-06
feasted,5,5.03152755164e-06
hold,508,0.000511203199246
donate,5,5.03152755164e-06
_praeclarissimus,1,1.00630551033e-06
wistly,3,3.01891653098e-06
volleys,1,1.00630551033e-06
rawer,1,1.00630551033e-06
renews,1,1.00630551033e-06
vanishing,1,1.00630551033e-06
lightness,8,8.05044408262e-06
alters,4,4.02522204131e-06
carelessness,1,1.00630551033e-06
annual,5,5.03152755164e-06
grudg,1,1.00630551033e-06
mistrusted,3,3.01891653098e-06
quiring,1,1.00630551033e-06
spiritless,1,1.00630551033e-06
afar,20,2.01261102066e-05
consume,11,1.10693606136e-05
ninetie,1,1.00630551033e-06
endart,1,1.00630551033e-06
pread,1,1.00630551033e-06
lupercal,2,2.01261102066e-06
transformations,1,1.00630551033e-06
frets,9,9.05674959295e-06
devouring,9,9.05674959295e-06
honeyed,1,1.00630551033e-06
greybeard,2,2.01261102066e-06
meeting,62,6.23909416403e-05
mountaineers,3,3.01891653098e-06
rupture,1,1.00630551033e-06
964,1,1.00630551033e-06
ignis,2,2.01261102066e-06
960,1,1.00630551033e-06
displeasures,2,2.01261102066e-06
straited,1,1.00630551033e-06
puissant,11,1.10693606136e-05
968,1,1.00630551033e-06
eclipsed,1,1.00630551033e-06
aptness,3,3.01891653098e-06
rigour,10,1.00630551033e-05
eclipses,5,5.03152755164e-06
straiter,1,1.00630551033e-06
birthright,5,5.03152755164e-06
embarks,1,1.00630551033e-06
fellest,2,2.01261102066e-06
itself,254,0.000255601599623
perverseness,1,1.00630551033e-06
kernal,1,1.00630551033e-06
cygnet,2,2.01261102066e-06
italy,36,3.62269983718e-05
puis,1,1.00630551033e-06
seduce,3,3.01891653098e-06
ewe,4,4.02522204131e-06
ruth,5,5.03152755164e-06
heraldry,6,6.03783306197e-06
forced,14,1.40882771446e-05
keys,15,1.50945826549e-05
leopard,3,3.01891653098e-06
yesterday,25,2.51576377582e-05
solicited,4,4.02522204131e-06
disputes,2,2.01261102066e-06
cherub,1,1.00630551033e-06
lucrece,46,4.62900534751e-05
entre,1,1.00630551033e-06
forfeited,5,5.03152755164e-06
flags,3,3.01891653098e-06
entry,1,1.00630551033e-06
unhair,2,2.01261102066e-06
alluring,1,1.00630551033e-06
chaste,50,5.03152755164e-05
profoundly,1,1.00630551033e-06
unsought,3,3.01891653098e-06
ad,8,8.05044408262e-06
stepp,7,7.04413857229e-06
imponed,2,2.01261102066e-06
unprovokes,1,1.00630551033e-06
kites,9,9.05674959295e-06
snap,3,3.01891653098e-06
snar,2,2.01261102066e-06
silken,18,1.81134991859e-05
saxton,1,1.00630551033e-06
big,47,4.72963589854e-05
bid,359,0.000361263678208
redeem,31,3.11954708202e-05
servanted,1,1.00630551033e-06
extemporally,2,2.01261102066e-06
bit,9,9.05674959295e-06
bis,1,1.00630551033e-06
vapour,11,1.10693606136e-05
blemish,16,1.61008881652e-05
follows,68,6.84287747023e-05
mint,4,4.02522204131e-06
fagot,1,1.00630551033e-06
ursala,1,1.00630551033e-06
often,132,0.000132832327363
abundantly,1,1.00630551033e-06
abusing,4,4.02522204131e-06
strongest,8,8.05044408262e-06
server,1,1.00630551033e-06
ourselves,118,0.000118744050219
pronounced,3,3.01891653098e-06
scald,9,9.05674959295e-06
scale,16,1.61008881652e-05
affects,11,1.10693606136e-05
scall,1,1.00630551033e-06
lasse,2,2.01261102066e-06
pronounces,1,1.00630551033e-06
fisting,2,2.01261102066e-06
augmenting,3,3.01891653098e-06
abstayning,1,1.00630551033e-06
either,193,0.000194216963493
corrival,1,1.00630551033e-06
remembered,9,9.05674959295e-06
continuing,1,1.00630551033e-06
use,364,0.000366295205759
usd,1,1.00630551033e-06
hostages,4,4.02522204131e-06
hyen,1,1.00630551033e-06
tripping,7,7.04413857229e-06
drams,1,1.00630551033e-06
piles,2,2.01261102066e-06
misplaces,1,1.00630551033e-06
daisied,1,1.00630551033e-06
prentices,3,3.01891653098e-06
tenants,6,6.03783306197e-06
daisies,2,2.01261102066e-06
misplaced,2,2.01261102066e-06
happ,2,2.01261102066e-06
haps,5,5.03152755164e-06
circled,6,6.03783306197e-06
sancta,1,1.00630551033e-06
solempnity,2,2.01261102066e-06
corded,2,2.01261102066e-06
aliena,7,7.04413857229e-06
_doubt,1,1.00630551033e-06
emblaze,1,1.00630551033e-06
errand,18,1.81134991859e-05
whereto,29,2.91828597995e-05
doating,1,1.00630551033e-06
errant,3,3.01891653098e-06
rable,1,1.00630551033e-06
hoped,1,1.00630551033e-06
soundpost,1,1.00630551033e-06
gallus,7,7.04413857229e-06
hopes,63,6.33972471506e-05
directed,13,1.30819716343e-05
iust,2,2.01261102066e-06
launcelet,83,8.35233573572e-05
clipp,5,5.03152755164e-06
ropery,1,1.00630551033e-06
clipt,2,2.01261102066e-06
planing,1,1.00630551033e-06
expedition,25,2.51576377582e-05
lyd,1,1.00630551033e-06
lye,5,5.03152755164e-06
mightier,9,9.05674959295e-06
lyn,1,1.00630551033e-06
dragging,4,4.02522204131e-06
sack,61,6.138463613e-05
sommer,1,1.00630551033e-06
lucentio_,2,2.01261102066e-06
unpossible,1,1.00630551033e-06
quaff,3,3.01891653098e-06
icarus,3,3.01891653098e-06
lena,3,3.01891653098e-06
accidental,4,4.02522204131e-06
lend,114,0.000114718828177
favourite,2,2.01261102066e-06
impress,9,9.05674959295e-06
amended,5,5.03152755164e-06
lent,38,3.82396093925e-05
hansom,3,3.01891653098e-06
desert,47,4.72963589854e-05
paps,1,1.00630551033e-06
deserv,46,4.62900534751e-05
likeliest,1,1.00630551033e-06
viler,1,1.00630551033e-06
stigmatical,1,1.00630551033e-06
bedaub,1,1.00630551033e-06
2001,1,1.00630551033e-06
faultless,3,3.01891653098e-06
restraining,2,2.01261102066e-06
highmost,2,2.01261102066e-06
distractedly,2,2.01261102066e-06
pight,3,3.01891653098e-06
intricate,1,1.00630551033e-06
vicious,9,9.05674959295e-06
giddily,2,2.01261102066e-06
enjoined,1,1.00630551033e-06
mower,1,1.00630551033e-06
breaches,2,2.01261102066e-06
blaze,10,1.00630551033e-05
atlas,2,2.01261102066e-06
fatal,46,4.62900534751e-05
ingredient,2,2.01261102066e-06
reproachfully,1,1.00630551033e-06
clement,6,6.03783306197e-06
rede,1,1.00630551033e-06
understandings,1,1.00630551033e-06
cheapside,2,2.01261102066e-06
shock,6,6.03783306197e-06
shrunke,1,1.00630551033e-06
goodwins,1,1.00630551033e-06
bleeding,38,3.82396093925e-05
liegeman,2,2.01261102066e-06
uncomfortable,1,1.00630551033e-06
nephew,34,3.42143873511e-05
reconciliation,1,1.00630551033e-06
pittance,1,1.00630551033e-06
procurator,1,1.00630551033e-06
anthem,3,3.01891653098e-06
surcease,4,4.02522204131e-06
body,310,0.000311954708202
justification,1,1.00630551033e-06
sins,40,4.02522204131e-05
bodi,1,1.00630551033e-06
sink,38,3.82396093925e-05
others,222,0.000223399823293
dissuade,7,7.04413857229e-06
tremor,1,1.00630551033e-06
bode,7,7.04413857229e-06
bodg,1,1.00630551033e-06
extreme,17,1.71071936756e-05
alaska,1,1.00630551033e-06
contradiction,5,5.03152755164e-06
garcon,1,1.00630551033e-06
cavils,1,1.00630551033e-06
wailful,1,1.00630551033e-06
limp,4,4.02522204131e-06
extravagancy,1,1.00630551033e-06
uprear,3,3.01891653098e-06
sacrilegious,2,2.01261102066e-06
talon,1,1.00630551033e-06
egress,1,1.00630551033e-06
limn,1,1.00630551033e-06
beckon,1,1.00630551033e-06
scandal,21,2.11324157169e-05
sermon,2,2.01261102066e-06
lime,15,1.50945826549e-05
stinted,2,2.01261102066e-06
raps,1,1.00630551033e-06
hyrcania,1,1.00630551033e-06
ervalues,1,1.00630551033e-06
impotence,1,1.00630551033e-06
humbleness,7,7.04413857229e-06
magnanimous,7,7.04413857229e-06
debtors,3,3.01891653098e-06
procuring,1,1.00630551033e-06
tearing,7,7.04413857229e-06
subscription,1,1.00630551033e-06
gabriel,1,1.00630551033e-06
martem,1,1.00630551033e-06
heaving,2,2.01261102066e-06
crickets,5,5.03152755164e-06
indignities,4,4.02522204131e-06
immoderate,1,1.00630551033e-06
renewed,2,2.01261102066e-06
tam,7,7.04413857229e-06
bones,84,8.45296628675e-05
native,43,4.32711369441e-05
dinners,2,2.01261102066e-06
tah,2,2.01261102066e-06
meditates,1,1.00630551033e-06
fyry,2,2.01261102066e-06
thrall,8,8.05044408262e-06
attachment,1,1.00630551033e-06
reeking,6,6.03783306197e-06
bashfulness,1,1.00630551033e-06
stock,32,3.22017763305e-05
watery,15,1.50945826549e-05
waters,33,3.32080818408e-05
collection,7,7.04413857229e-06
decaying,1,1.00630551033e-06
lines,36,3.62269983718e-05
linen,20,2.01261102066e-05
chief,106,0.000106668384095
dislimns,1,1.00630551033e-06
chien,1,1.00630551033e-06
furnish,40,4.02522204131e-05
enew,1,1.00630551033e-06
revoke,4,4.02522204131e-06
embers,2,2.01261102066e-06
repentant,4,4.02522204131e-06
shreds,2,2.01261102066e-06
ceremonie,1,1.00630551033e-06
memorials,1,1.00630551033e-06
bridges,2,2.01261102066e-06
theseus,172,0.000173084547776
unworthily,2,2.01261102066e-06
whereon,37,3.72333038821e-05
bridget,3,3.01891653098e-06
culverin,1,1.00630551033e-06
whereof,86,8.65422738882e-05
winning,4,4.02522204131e-06
stonish,2,2.01261102066e-06
unhandsome,4,4.02522204131e-06
codding,1,1.00630551033e-06
dad,3,3.01891653098e-06
lunatic,12,1.20756661239e-05
debonair,1,1.00630551033e-06
dam,32,3.22017763305e-05
dan,1,1.00630551033e-06
ythee,35,3.52206928615e-05
dat,24,2.41513322479e-05
mention,5,5.03152755164e-06
cutting,8,8.05044408262e-06
dar,56,5.63531085784e-05
insisting,1,1.00630551033e-06
kindness,59,5.93720251093e-05
day,951,0.000956996540322
serpentine,1,1.00630551033e-06
ershine,1,1.00630551033e-06
estranged,2,2.01261102066e-06
warned,1,1.00630551033e-06
radiant,8,8.05044408262e-06
references,2,2.01261102066e-06
pleurisy,1,1.00630551033e-06
strip,6,6.03783306197e-06
beweep,4,4.02522204131e-06
jerusalem,11,1.10693606136e-05
extinguishing,1,1.00630551033e-06
casketed,1,1.00630551033e-06
lecture,5,5.03152755164e-06
disguize,1,1.00630551033e-06
thereupon,8,8.05044408262e-06
412,1,1.00630551033e-06
upbraid,9,9.05674959295e-06
disrelish,1,1.00630551033e-06
homager,1,1.00630551033e-06
erglanc,1,1.00630551033e-06
releas,3,3.01891653098e-06
volsce,12,1.20756661239e-05
verify,2,2.01261102066e-06
indent,2,2.01261102066e-06
madded,3,3.01891653098e-06
perjury,23,2.31450267375e-05
farrow,1,1.00630551033e-06
unbruised,3,3.01891653098e-06
qualification,1,1.00630551033e-06
sorrowful,5,5.03152755164e-06
paunches,1,1.00630551033e-06
south,29,2.91828597995e-05
predominate,2,2.01261102066e-06
puppet,9,9.05674959295e-06
_come,1,1.00630551033e-06
commendations,14,1.40882771446e-05
covenants,4,4.02522204131e-06
glutt,1,1.00630551033e-06
sadly,24,2.41513322479e-05
lapp,2,2.01261102066e-06
laps,3,3.01891653098e-06
chased,2,2.01261102066e-06
drom,3,3.01891653098e-06
lamentable,17,1.71071936756e-05
lamentably,2,2.01261102066e-06
maidens,7,7.04413857229e-06
palestine,2,2.01261102066e-06
chaser,1,1.00630551033e-06
extincted,1,1.00630551033e-06
regreets,1,1.00630551033e-06
dissever,3,3.01891653098e-06
uds,1,1.00630551033e-06
gear,10,1.00630551033e-05
forethought,1,1.00630551033e-06
love_,1,1.00630551033e-06
blustrous,1,1.00630551033e-06
loved,48,4.83026644957e-05
prune,2,2.01261102066e-06
lovel,11,1.10693606136e-05
larron,1,1.00630551033e-06
labras,1,1.00630551033e-06
compensation,1,1.00630551033e-06
halcyon,2,2.01261102066e-06
loves,214,0.00021534937921
lover,75,7.54729132746e-05
whoremonger,1,1.00630551033e-06
sfoot,1,1.00630551033e-06
nuzzling,1,1.00630551033e-06
businesse,4,4.02522204131e-06
curvet,1,1.00630551033e-06
demonstration,3,3.01891653098e-06
sayings,5,5.03152755164e-06
trompet,1,1.00630551033e-06
cuore,1,1.00630551033e-06
newgate,1,1.00630551033e-06
320,1,1.00630551033e-06
324,1,1.00630551033e-06
328,1,1.00630551033e-06
uncomprehensive,1,1.00630551033e-06
bohemia,34,3.42143873511e-05
unless,167,0.000168053020225
wicky,1,1.00630551033e-06
pausing,1,1.00630551033e-06
masts,1,1.00630551033e-06
clamber,1,1.00630551033e-06
peppered,2,2.01261102066e-06
sist,1,1.00630551033e-06
profoundest,1,1.00630551033e-06
gather,31,3.11954708202e-05
omittance,1,1.00630551033e-06
capite,1,1.00630551033e-06
escanes,7,7.04413857229e-06
kite,8,8.05044408262e-06
text,14,1.40882771446e-05
rebuke,20,2.01261102066e-05
reversion,4,4.02522204131e-06
philomel,11,1.10693606136e-05
madman,25,2.51576377582e-05
overgrown,1,1.00630551033e-06
adultress,4,4.02522204131e-06
oppressor,2,2.01261102066e-06
tainted,20,2.01261102066e-05
beat,131,0.000131826021853
beau,22,2.21387212272e-05
stripes,4,4.02522204131e-06
bear,581,0.0005846635015
accrue,1,1.00630551033e-06
beam,11,1.10693606136e-05
bean,1,1.00630551033e-06
trances,1,1.00630551033e-06
dumain,72,7.24539967436e-05
humanely,2,2.01261102066e-06
spotlesse,1,1.00630551033e-06
cicero,16,1.61008881652e-05
dispersedly,3,3.01891653098e-06
calling,18,1.81134991859e-05
_que,3,3.01891653098e-06
_qui,2,2.01261102066e-06
omission,1,1.00630551033e-06
exists,2,2.01261102066e-06
accord,10,1.00630551033e-05
dignitie,1,1.00630551033e-06
protestings,1,1.00630551033e-06
jaques,86,8.65422738882e-05
overbulk,1,1.00630551033e-06
turks,7,7.04413857229e-06
spavins,1,1.00630551033e-06
progress,13,1.30819716343e-05
shallenge,1,1.00630551033e-06
contaminated,5,5.03152755164e-06
comly,1,1.00630551033e-06
antipodes,5,5.03152755164e-06
moles,2,2.01261102066e-06
sexes,1,1.00630551033e-06
otherwise,38,3.82396093925e-05
vent,22,2.21387212272e-05
marjoram,4,4.02522204131e-06
meekness,4,4.02522204131e-06
invasive,1,1.00630551033e-06
spinii,1,1.00630551033e-06
aegion,1,1.00630551033e-06
benevolences,1,1.00630551033e-06
veng,1,1.00630551033e-06
palate,11,1.10693606136e-05
veni,1,1.00630551033e-06
yeares,1,1.00630551033e-06
illyrian,1,1.00630551033e-06
agast,1,1.00630551033e-06
emperess,8,8.05044408262e-06
amain,15,1.50945826549e-05
hellish,8,8.05044408262e-06
warwick,424,0.000426673536379
copied,5,5.03152755164e-06
langage,1,1.00630551033e-06
define,5,5.03152755164e-06
tytles,1,1.00630551033e-06
468,1,1.00630551033e-06
penurious,1,1.00630551033e-06
464,1,1.00630551033e-06
460,1,1.00630551033e-06
ridden,2,2.01261102066e-06
angler,1,1.00630551033e-06
headborough,1,1.00630551033e-06
homes,2,2.01261102066e-06
plain,140,0.000140882771446
appearance,13,1.30819716343e-05
handwriting,1,1.00630551033e-06
groane,1,1.00630551033e-06
bombards,1,1.00630551033e-06
planets,8,8.05044408262e-06
helper,2,2.01261102066e-06
unction,2,2.01261102066e-06
helped,1,1.00630551033e-06
watchful,11,1.10693606136e-05
dankish,1,1.00630551033e-06
bloomd,1,1.00630551033e-06
administration,1,1.00630551033e-06
rawly,1,1.00630551033e-06
choyce,1,1.00630551033e-06
twelfth,3,3.01891653098e-06
blooms,1,1.00630551033e-06
toil,35,3.52206928615e-05
caters,1,1.00630551033e-06
shunless,1,1.00630551033e-06
shames,20,2.01261102066e-05
iot,1,1.00630551033e-06
injurer,1,1.00630551033e-06
volumnius,13,1.30819716343e-05
judgment,86,8.65422738882e-05
scholars,6,6.03783306197e-06
shamed,3,3.01891653098e-06
_sennet,3,3.01891653098e-06
untired,1,1.00630551033e-06
rapine,3,3.01891653098e-06
groans,44,4.42774424544e-05
thought,413,0.000415604175765
sets,36,3.62269983718e-05
hazard,46,4.62900534751e-05
position,5,5.03152755164e-06
arming,5,5.03152755164e-06
barking,2,2.01261102066e-06
executive,1,1.00630551033e-06
domestic,8,8.05044408262e-06
forbiddings,1,1.00630551033e-06
topping,2,2.01261102066e-06
outpriz,1,1.00630551033e-06
rebato,1,1.00630551033e-06
lake,8,8.05044408262e-06
rebate,1,1.00630551033e-06
aufidiuses,1,1.00630551033e-06
geffrey,10,1.00630551033e-05
knackes,1,1.00630551033e-06
quiddits,1,1.00630551033e-06
royalty,28,2.81765542892e-05
heer,1,1.00630551033e-06
hees,3,3.01891653098e-06
inviting,6,6.03783306197e-06
heed,53,5.33341920474e-05
arraign,6,6.03783306197e-06
soft,141,0.000141889076956
audible,2,2.01261102066e-06
heel,18,1.81134991859e-05
stuffe,2,2.01261102066e-06
paulina,86,8.65422738882e-05
infusing,2,2.01261102066e-06
alive,97,9.76116345018e-05
mirthful,1,1.00630551033e-06
betook,2,2.01261102066e-06
convey,54,5.43404975577e-05
stuffs,3,3.01891653098e-06
corpse,14,1.40882771446e-05
chains,12,1.20756661239e-05
islander,1,1.00630551033e-06
hose,23,2.31450267375e-05
host,148,0.000148933215529
expire,9,9.05674959295e-06
sc_7,3,3.01891653098e-06
beakes,1,1.00630551033e-06
sc_5,2,2.01261102066e-06
sc_4,2,2.01261102066e-06
sc_3,2,2.01261102066e-06
sc_2,3,3.01891653098e-06
sc_1,3,3.01891653098e-06
eases,1,1.00630551033e-06
glade,1,1.00630551033e-06
sc_8,2,2.01261102066e-06
blessings,21,2.11324157169e-05
toadstool,1,1.00630551033e-06
glads,1,1.00630551033e-06
discard,3,3.01891653098e-06
reave,2,2.01261102066e-06
winterly,1,1.00630551033e-06
unbow,1,1.00630551033e-06
488,1,1.00630551033e-06
plebeians,25,2.51576377582e-05
guard,134,0.000134844938384
pitying,6,6.03783306197e-06
gazeth,3,3.01891653098e-06
custard,2,2.01261102066e-06
exactions,3,3.01891653098e-06
brides,2,2.01261102066e-06
buckle,8,8.05044408262e-06
mallicho,1,1.00630551033e-06
smit,1,1.00630551033e-06
smil,14,1.40882771446e-05
maze,4,4.02522204131e-06
brided,1,1.00630551033e-06
568,1,1.00630551033e-06
ivory,8,8.05044408262e-06
enchantment,2,2.01261102066e-06
561,1,1.00630551033e-06
brand,11,1.10693606136e-05
amity,23,2.31450267375e-05
564,1,1.00630551033e-06
plague,99,9.96242455224e-05
lynn,1,1.00630551033e-06
rancke,1,1.00630551033e-06
glory,98,9.86179400121e-05
dangerous,108,0.000108680995115
j,5,5.03152755164e-06
